city,beijing_time,local_time,store_id,store_name,item_id,item_name,price,original_price,stock,category
Vancouver,2026-03-13 06:00,2026-03-12 16:30,69379713a3687e3a3db2d8bc,Unknown,69a9d4f49033370c523ac1aa,Tic Tac Sour Apple 29g,1,3.45,6,Grocery
Vancouver,2026-03-13 06:00,2026-03-12 16:30,67e6b1577b5f59b1bba8c7c4,Unknown,6984d96dee5a6123d462a3da,"250 Ml Soup ,1 Loaf Bread  , Croissant",9,18,1,Pizza Dough
Vancouver,2026-03-13 06:00,2026-03-12 16:30,67e6b1577b5f59b1bba8c7c4,Unknown,6984d853e9a0a7e95dffd353,2 Pizza Dough FRESH,4.99,12,1,Pizza Dough
Vancouver,2026-03-13 06:00,2026-03-12 16:30,67e6b1577b5f59b1bba8c7c4,Unknown,6984d7afee5a6123d46250de,Mixed Frozen Pastry  3 Pc,5,20,1,Pizza Dough
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1caf9be912654271ab630,"Chicken Wings, Marinated",5.19,10.39,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1cad70ca30c4ee5ab00e9,"Chicken Wings, Marinated",5.7,11.41,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1ca7760881126db33893c,"Chicken Wings, Marinated",4.73,9.47,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c907be912654271a4fe7,"Chicken Wings, Marinated",5.26,10.53,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c8d0310c5515dd4a9163,"Marinated Chicken Kebab, Service Case",4.95,9.91,1,Kebabs & Souvlaki
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c8ad310c5515dd4a87ad,"Marinated Chicken Kebab, Service Case",5.02,10.04,1,Kebabs & Souvlaki
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c85c60881126db330c50,"Marinated Chicken Thigh, Service Case",9.3,18.61,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c83dbe912654271a2f77,"Chicken Wings, Marinated",5.88,11.76,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c82060881126db330603,"Chicken Wings, Marinated",5.02,10.04,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c7cc0ca30c4ee5aa668f,Marinated Chicken Drums,3.51,7.03,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c7a00c558c50bfbda5a9,Marinated Chicken Drums,3.35,6.7,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c7760ca30c4ee5aa586e,"Chicken Wings, Marinated",5.44,10.88,1,Marinated In-store
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c74360881126db32e314,Beef Flank Steak,19.39,38.78,1,Beef
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c701be9126542719e74a,Beef Flank Steak,21.33,42.67,1,Beef
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b1c6ca0ca30c4ee5aa33cf,Beef Flank Steak,21.24,42.49,1,Beef
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b06fc45829940c9d85e5eb,"Free From Chicken Thigh, Boneless, Skinless",9.41,18.82,1,Meat
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b06fa83ae3ffef1c2f791b,"Free From Chicken Thigh, Boneless, Skinless",9.38,18.77,1,Meat
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b06f900c558c50bf7f46d7,"Free From Chicken Thigh, Boneless, Skinless",9.91,19.82,1,Meat
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69b06f143ae3ffef1c2f4540,"Air Chilled Chicken Breast Fillets, Boneless, Skinless",6,12,1,Meat
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69af1d865829940c9d46e6dc,Mixed Produce Box #24,5,5,1,Produce
Vancouver,2026-03-13 06:00,2026-03-12 16:30,64a6b9d71e02c66732c06f33,Unknown,69af1abb0c558c50bf4117b4,pork loin rib end,5.26,10.53,1,Meat
