item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_1,change_2,change_3
68c9d1e6b8c5cc3d31ce57cc,Pink Frosting Tube,61548ce3e7112f0e5b073164,Unknown,2.79,1.39,Centre of Store,,21,,,,
68ed2d0cb118c0caa2de0294,Milk Rusk,620d1d6410da110df3ef147b,Unknown,4.49,2.24,Bakery,,17,,,,
69137289003600a5dda5bcf4,Paraffin Wax,61548ce3e7112f0e5b073164,Unknown,10.99,5.49,Other,,1,,,,
6925ee9069a3e2ddc8dc9e9d,"Ultra Sport™ Sunscreen Lotion, SPF 30",620d1d6410da110df3ef147b,Unknown,13.0,6.5,Centre of Store,,60,,,,
6925efb62ccdb46e8e5528e8,"Ultra Sport™ Sunscreen Spray, SPF 30",620d1d6410da110df3ef147b,Unknown,13.0,6.5,Centre of Store,,17,,,,
695e91f82ccab9bc554f3afd,Dry Shampoo Gift Pack,620d1d6410da110df3ef147b,Unknown,10.44,5.22,Centre of Store,,50,,,,
696669d2b2db10be9929b4d2,Vetdiet Feline Adult - Dental Care - Chicken & Rice | Cat Food | Size: 1.59,63cef866290ecaebc6d392ff,Unknown,32.99,16.5,Cat Supplies,,4,,,,
69666a9a29864c81d5f1d0f0,Vetdiet Kitten - Chicken & Rice | Cat Food | Size: 1.59,63cef866290ecaebc6d392ff,Unknown,26.99,13.49,Cat Supplies,,1,,,,
69668177713f3fcc8d773932,Everyday Detox Lemon Organic Wrapped Tea Bags,620d1d6410da110df3ef147b,Unknown,14.99,7.49,Centre of Store,,1,,,,
6973d821c889febbe756096a,Yardley London English Rose,620d1d6410da110df3ef147b,Unknown,18.99,9.49,HBA,,13,,,,
6978f5b91097b0382047f51a,L'Oreal Paris feria vegan natural soft black,620d1d6410da110df3ef147b,Unknown,17.69,8.85,HBA,,2,,,,
69790e2fe4fe434135030c9f,Vetdiet Feline Adult - Dental Care - Chicken & Rice | Cat Food | Size: 1.59,63cef866290ecaebc6d392ff,Unknown,32.99,16.5,Cat Supplies,,2,,,,
698417231886d692c347ec40,lollipops,5f2cdb2b9108010bf40533ee,Unknown,2.49,1.25,Grocery,,1,,,,
69864249ccafe934a2488a46,PureBites Mid Size Treats - Beef & Cheese | Size: 250,63cef866290ecaebc6d392ff,Unknown,28.99,14.49,Dog Supplies,,2,,,,
69874fdaccafe934a2740a86,apki Pasand cake rusk original,620d1d6410da110df3ef147b,Unknown,4.5,2.25,Bakery,,37,,,,
698a6bc800c75e93fc8d6b4a,"Fruit & Nut Energy Bar, Apple",5ccc4fa913ed23170c14db03,Unknown,2.49,1.24,Pantry,,1,,,,
698a6de7e5de2b13bb8cff64,"Fruit & Nut Energy Bar, Chocolate Chip",5ccc4fa913ed23170c14db03,Unknown,2.49,1.24,Centre of Store,,4,,,,
698f601a1af04775dafcd4ab,Stool Softener,5fa2e792eb077d102ffcccd1,Unknown,6.0,3.0,HBA,,5,,,,
698f606b1af04775dafcf96c,Muscle and Back pain relief,5fa2e792eb077d102ffcccd1,Unknown,8.0,4.0,HBA,,1,,,,
