item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_2_1,change_3_2,change_3_1
69821b8e2e4c73b147569c59,Muir Glen Medium Salsa,68cac789765cb78193ff5f26,Unknown,6.99,3.5,Brands,,1,,,,
698333b356e98db9016f6425,Pre Grass-Fed Petite Sirloin Steak,67f022817b5f59b1bba8c7ff,Unknown,15.99,10.99,Food & Beverage,,4,,,,
6983341808f58a8cb0f72d1c,pre 100% grass-fed and finished beef filet mignon steak,67f022817b5f59b1bba8c7ff,Unknown,17.59,9.99,Food & Beverage,,7,,,,
6984a81a08f58a8cb044b5d3,DOLE SALAD BLEND 50-50 5 OZ,5f766f081673e04ebe6374db,Unknown,3.39,1.69,Produce,,4,,,,
698514de1886d692c3847302,Spice Supreme Jamaican Jerk Seasoning- 92g,6944a4d129180fee26303bff,Unknown,3.87,1.94,Grocery,,4,,,,
6985153c3e10d30e05c6e4b9,Spice Supreme Steak Seasoning- 163g,6944a4d129180fee26303bff,Unknown,3.61,1.81,Grocery,,4,,,,
6986711ecdf3ac47e4d8f501,Candy Pop Popcorn Snickers,6944a4d129180fee26303bff,Unknown,5.69,4.2,Grocery,,3,,,,
69869c60ccafe934a2605dcf,Veggie Box #5,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
69869c70f313630505197311,Veggie Box #6,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
69874d951860f42bfb84ffcd,SMITHFIELD LUNCH MEAT PRIME FRESH TURKEY O/R 7 OZ,63b71852b6650d534d7adad9,Unknown,4.99,1.99,Packaged meat,,1,,,,
6987721fe5de2b13bbf4a6ea,FREDERIKS BY MEIJER SLICED HAM HONEY GG,5f766f081673e04ebe6374d0,Unknown,3.95,1.97,Deli,,13,,,,
6987762b00585416b90e867e,Fruit Box #1,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
6987763cdbce420b40336339,Fruit Box #4,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
6987763cdbce420b40336399,Fruit Box #12,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
69877647e5de2b13bbf626fb,Mixed Produce Box #13,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
698780a3dbce420b4036e969,Mixed Produce Box #700,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
69878151dbce420b4037210f,Mixed Produce Box #703,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
69878161e5de2b13bbfa2cc3,Mixed Produce Box #704,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
6987883d00585416b91476d5,Fruit Box #2101,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
6987885d00585416b91481b1,Veggie Box #2103,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
69878868dbce420b403955a2,Veggie Box #2104,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
6987cd2b00585416b9292606,FFM SCONE CHOCOLATE CHUNK 8 CT,5f766f081673e04ebe6374d8,Unknown,4.99,2.49,Bakery,,5,,,,
6987f389e5de2b13bb16bd0e,Mixed Produce Box #10,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6987f3aa00585416b92fe520,Mixed Produce Box #11,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6987f3b989dc00ce48527a69,Mixed Produce Box #12,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6987f411dbce420b4052d898,Mixed Produce Box #13,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6987f42d00585416b92ff6a6,Mixed Produce Box #14,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6987fd1900585416b930f597,DOLE SALAD KIT PREMIUM ULT CAESAR 11.3 OZ,5f766efd06e2381086a9acbf,Unknown,4.49,1.5,Produce,,2,,,,
69887775dbce420b4058ef7e,BELGIOIOSO FRESH MOZZARELLA BURRATA 8 OZ,5f766efd06e2381086a9acbf,Unknown,6.19,3.09,Deli,,3,,,,
69889fc300585416b9416ab0,Veggie Box #21,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
